filename,transcript,stt_confidence
PRES_BIDEN_CARING_FOR_ALL_SP,"Set reminder. Not only a human being but could be one said, it means caring for all and leading with empathy matter the challenges. It means showing compassion for your neighbor. You see said, mono can mean different things, but for president said, whom I know to be one to never be optional and I approve this message.",0.9512628316879272
PRES_BIDEN_CHANGE_60_SP,"Beyond Oak, asDwight Schrute this message.",0.8307156562805176
PRES_BIDEN_DAVE_BAUTISTA_60,"We talked about the difference of being tossed into someone who portrays himself as a tough guy. It's easy to lie to people. It's easy to bully people. It does not make you a tough guy. They want to hear, it's not easy, to tell someone what they need to hear. We're not in good shape. But this is how we're going to get out of it. That is being tough this country more than anything right now needs someone who's going to have a plan so we can get back on track and leader is someone who can unite people, who takes responsibility that toughness. That is Joe Biden.The guy who was respected who can talk to people who can work out disputes, the guy who can be a leader. He's stepping back into this fight for American. It's that simple. That is the guy really running this country.",0.968877911567688
PRES_BIDEN_DINA_60,"We were busy all the time. And now we're at 30%, but we were last year. We have to make it work. Only option, really? Looking at the numbers Rising every day, knowing somebody who really hard. This is serious. It starts at the top and we were United as a country. It is not like that though. He has divided all of us. She's actually made it worse than it ever needed to be for kids to the school to get this under control. I mean,Harbor Freight. I think he'll do a much better job at uniting us as a country. I trust Joe Biden to do that.",0.9665752649307251
PRES_BIDEN_ELECTION_DAY_AZ,"This is an important election announcement. You can vote in person on Election Day. Tuesday, November 3rd. Remember to bring your ID, please bring a government-issued photo ID or non photo IDs with your name and address. If you were in line, when the polls closed, you can still vote. Go to iwillvote.com or vote for AZ, for more information on Joe Biden, and I approve this message.",0.9558421969413757
PRES_BIDEN_ELECTION_DAY_AZ_15,Election day is Tuesday. November 3rd is when the pools closed you can still vote for more. Iwillvote.com. I'm Joe Biden and I approve this message.,0.9802849292755127
PRES_BIDEN_ELECTION_DAY_FL,"This is an important election announcement. You can vote in person on Election Tuesday, November 3rd. Remember to bring a photo ID with proof of signature. Go to iwillvote.com for a complete list of acceptable, forms of photo IDs. If you're in line, when you can still vote, call 1833 La for more information. Make a plan to vote today. I'm Joe Biden and I approve this message.",0.96755450963974
PRES_BIDEN_ELECTION_DAY_FL_15,"Election day is Tuesday, November 3rd. Remember to bring your ID if you were in line. When the pools closed you can still vote for more. I will vote.com. I'm Joe Biden and I approve this message.",0.9851273894309998
PRES_BIDEN_ELECTION_DAY_GA,"This is an important announcement. You can vote in person on Election Day. Tuesday, November 3rd. Remember to bring your photo ID, polls closed. You can still vote. Remember to stay calm. 05816 for more information. I'm Joe Biden.",0.9837992787361145
PRES_BIDEN_ELECTION_DAY_GA_15,"Election day is Tuesday, November 3rd. Remember to bring your photo ID. If you were in line, when the pools closed you can still vote cam or call for more information on Joe Biden. And I have truth.",0.9003701210021973
PRES_BIDEN_ELECTION_DAY_MI,"This is an important election announcement. You can vote in person on Election Day. Tuesday, November 3rd. You can also register to vote on Election Day at your Clerks Office. If you want, you can still vote. Call 1833 votes, for more information, and make a plan to vote for Joe Biden. And I approve this message.",0.9817947149276733
PRES_BIDEN_ELECTION_DAY_MI_15,"You can vote in person on Election Day. Tuesday, November 3rd. Go to iwillvote.com to make a plan to vote. Joe Biden and I approve this message.",0.9874765276908875
PRES_BIDEN_ELECTION_DAY_NC,"This is an important announcement. You can vote in person on Election Day. Tuesday, November 3rd. Go to vote.com and make a plan to vote. If you're in line, when the polls closed, you can still vote for more information, and make a plan to vote. Joe Biden.",0.9876290559768677
PRES_BIDEN_ELECTION_DAY_NC_15,"You can vote in person on Election Day, Tuesday, November 3rd. If you're in line, when the polls closed, you can still vote. Go to iwillvote.com to make a plan to vote on Joe Biden. And I approve this message.",0.9707782864570618
PRES_BIDEN_ELECTION_DAY_NV,"This is an important election announcement. You can vote in person on Election Day. Tuesday, November 3rd. You can register at your polling place on Election Day. Picture in line. When the polls closed, you can still vote. Call 1525 vote for more information. Iwillvote.com and make a plan to vote. Joe Biden and I approve this message.",0.9857324957847595
PRES_BIDEN_ELECTION_DAY_NV_15,"Election day is November 3rd if you can still vote, and make a plan to vote. Thank you. Joe Biden and I approve this message.",0.9785130620002747
PRES_BIDEN_ELECTION_DAY_PA_15,"Is November 3rd. If you're in line, when the polls closed, you can still vote vote.com and make a plan to vote. Thank you. I'm Joe Biden and I",0.9417880773544312
PRES_BIDEN_ELECTION_DAY_WI,"Election day is November 3rd. If you're in line, when the polls closed, you can still vote to remember a photo ID is required. Thank you. I'm Joe Biden and I approve this message.",0.9347879886627197
PRES_BIDEN_FIRE_SEASON_90,"Decoration. Probably the rest of the year. It's taking a toll to the mental health of the people who have to fight these fires. Can we work today at 5 in the morning? For seven years. Now, we're all together. We all can either free three words or have the consequence. We need to make this progression.",0.980366051197052
PRES_BIDEN_FIX_THE_ECONOMY,To fix the economy. We have to get control over the buyers. We need increased Federal support for the number of drive-thru testing sites in public. Real guidelines would uniform Nationwide in simple proposition. I'm Joe Biden and I approve this message.,0.9666930437088013
PRES_BIDEN_GENERALS_60,"General John Kelly, Donald Trump's former white house chief of staff calls. Trump unhinged said, his dishonesty is astounding. Secretary of Defense says, Trump is dangerous and calls him unfit to be Commander in Chief Donald Trump. Call those who served losers and Joe Biden believes their Heroes. The former commander of US, Special Operations forces. Admiral Bill mcraven supports, Joe Biden, so does retired General Stanley McChrystal who let our forces in Afghanistan. He says, I can trust Joe Biden, 22, 4-star. Generals, and Admirals. Say Biden, would make a better Commander in Chief. It's no wonder. Military time, says more active duty, service members are supporting Joe Biden, Joe Biden. And I approve this message.",0.9609222412109375
PRES_BIDEN_GONNA_BE_THE_CHANGE_60,I'm Joe Biden and I approve this message.,0.9392750263214111
PRES_BIDEN_GROVER,You should be afraid of his excuses and enough to know when somebody's lying to me so I know. Damn well it will I'm going to go to the poll. My vote will count some Joe Biden and I approve this message.,0.9111630320549011
PRES_BIDEN_GROVER_RIGHT_TO_VOTE,"I think about us, I think about Doctor, Martin Luther King, and I think about civil rights workers, who died for the right to vote and talk about everything is going on like this. I know that he's the one with the problem. My vote will count.",0.9362557530403137
PRES_BIDEN_HERE'S_THE_DEAL_TAXES,"Here's the deal on taxes. Nobody should pay more than their fair. Share, Joe, Biden degrees. That's why if you make less than four hundred thousand a year, your taxes won't go up. One penny. Hear that not one penny because Working Families deserve a break, the wealthy and well-connected. He's only ever looked. Never for us. It's time for a change.",0.9517990946769714
PRES_BIDEN_HOMETOWN_60,"Scranton Pennsylvania. Here, success isn't handed down its forged with sweat grit and determination. This is his hometown in Scranton could times aren't promised across the America. X are harder than they ought to be lives on pause Greens. On whole future is in doubt. He's running to change that to give working people that shot. They deserve an honest living for honest work and a little piece of mind at the end of the day because this place stays with these streets are barred from this is more than where he's from. It's who he's for",0.9334046840667725
PRES_BIDEN_IN_PERSON_GA,"This is an important announcement. You can vote in person on Election Day. Tuesday, November 3rd. Remember to bring your photo ID. If you were in line, when the polls closed, you can still remember to stay in line, 730-5816 for more information. I'm Joe Biden and I approve this message.",0.9823914766311646
PRES_BIDEN_IT'S_TIME_NARRATOR_2_SP,Joe Biden.,0.8759004473686218
PRES_BIDEN_JANE,"His face is like a little kid trying to trick his mom when the kids start screaming. It's not fair. It's not fair. It's because they don't want to play by the rules. I gave you the benefit of the drain, the swamp is how I know it will. I'm Joe Biden and I approve this message.",0.9670274257659912
PRES_BIDEN_JILL_60,"My name is Joe Biden, and I want to tell you about my husband, Joe. I first met you two years after car. Accident, injuring his sons and killed his wife, in his baby daughter. His life had been shattered. But it's one of Joe's favorite quotes. Reminds us Faith, sees best in the dark Joe's face helped him Channel his grief into purpose. It gave him the strength to fight hard for other people's families in the Senate. And then take a 2 hour, train ride, home everyday, to be there for his right. Now. A lot of families are hurting. And I know in my heart that if we entrust this nation to Joe, he will do for these families. What he did for our bring us together. Help us find light in the darkness cheap. Hope for the future alive in all of us. I'm Joe Biden and I approve this message.",0.9821720123291016
PRES_BIDEN_JIM_60,"Who's the registered independent for most of my life until Trump? I voted for both parties. Politics is not about party. It's about values and ideas. That would I write Donald Trump as leader. I'd write him a Tabata, a one on a scale of 1 to 10. He has no strategic Vision. He has no plan. And so now we're still in the throes of the negotiations for covid, Relief, that Americans. Desperately need, we can't get the economy going. If the virus is left, unchecked. Joe, Biden has released a ton of plans, but how to get the virus under control and how to rebuild the economy. Because he has said, I want to be the president for you, for all Americans. He's looking for pragmatic solutions to real problems in America. We've got to turn our country around and Joe. Biden is the one to do that. I'm Joe Biden and I approve this message.",0.9749673008918762
PRES_BIDEN_LAVONDRIA_60,"I'm Joe Biden's and I approve this message. I was really excited. When I found out I was having a girl. Did I think my job at the coronavirus until I was in the emergency room? I am not a political person at all. But I do. Blame the president not talking to the American people. Had he acknowledged, the president is supposed to leave. You have to be honest. In order to be that leader. That would have been like the flu.",0.9718062281608582
PRES_BIDEN_LIFE_OR_DEATH_ISSUE_60,"A life-or-death decision. Let's talk about that. Women are still three to four times more likely to die during childbirth and there's more police and have to put up with the most essential workers, teachers, caregivers deserve leaders who see us and respect us plan to increase the minimum wage to improve maternal care for black women battle, systemic racism. Voting is a life-or-death decision and Kamala Harris. They see us. They respect us.",0.9606977105140686
PRES_BIDEN_MAIL-IN_BALLOT_PA,"This is an important election announcement. You can vote in person on Election Day, Tuesday, November 3rd. If you have a mail-in ballot that you haven't returned it, you can still vote in person. Just bring it to the polls to surrender it on Election Day, if you can still vote. Calm, and make a plan to vote. And I approve this message.",0.9255573153495789
PRES_BIDEN_MAIL-IN_BALLOT_PA_15,"Election day is November 3rd. If you're in line, when the polls closed you can still vote, and make a plan to vote. Thank you. I'm Joe Biden and I approve this message.",0.9779349565505981
PRES_BIDEN_MARGARET_REOPEN_SCHOOLS,"I think. Paris, one of the hardest struggles with don't forget.",0.9938145279884338
PRES_BIDEN_MARY_J_BLIGE,"This is Mary J. Blige. We're living in challenging and uncertain times in America. But there's something we can do about it. We can, and must be all the way, today to get information on where, and when to Bow, lastly. You can always vote in person on Election Day. Tuesday, November 3rd. Calm to help. Make your plans, or both.",0.8940775990486145
PRES_BIDEN_MARY_J_BLIGE_60,"This is Mary J. Blige living in challenging and I'm certain times in America. But there's something we can do about it from why we've been voicing our anger and frustrations. We can vote, we can both for our future, we can both for our children's future. It's the only way to make sure we get the change. Been looking for a better job, education Healthcare and Criminal Justice Reform. It's easy and convenient to vote early this year, either email or in person today to get information on where, and when to vote, when you can always vote in person on Election Day, Tuesday, November 3rd. Calm to help. Make your plans are both, make sure your friends and family have a plan as well. Together. We can restore the soul of our nation. I'm Joe Biden and I approve this message.",0.9755979180335999
PRES_BIDEN_MINIMUM_WAGE_15,"I'm Joe Biden. It's time. We had a $15, an hour, minimum wage. So families can earn a living and get ahead as present. I'll make sure we get it done. I approve this message. I can't do without you, so join me.",0.9548256397247314
PRES_BIDEN_MYRON,"I'm on Blackwell and I'm Brown Summit, North Carolina. I train horses and give lessons. But since Cokes been around all rides been canceled. A lot of people at first, I was like, what you wrote, it can happen us, and if it was like, catching it commander-in-chief needs to be a leader. And I filled in America, don't need a business man. Cuz I'm not a business is the country people live in. Nobody want to be like a mugging people person. And for the people is that against the people, I'm drove by and I approve this message.",0.9510588645935059
PRES_BIDEN_MYRON_60,"I trained horses and give lessons on horseback riding in the whole life. Then my passion, my inspiration, my therapy, but then it's going to Round Rock Band canceled. So it's time that they can put that back on building to further my business. A lot of people at first. I was like, what you rule, they can happen us, and it certainly was catching it at affecting. A lot of them had to go to work.Commander in Chief needs to be a leader and there's a real man or later. So, you know what I'm wrong? I messed up, but he would never announce that. So if you to be a businessman, I feel that America don't need a businessman as American. Business, is a country people live in and I feel that your body would be like they were going to get people person and for the people instead of against the people that I think that's what we need from Brown Summit, North Carolina, and I'm with Joe. I'm Joe Biden.",0.9574904441833496
PRES_BIDEN_OUT_HERE_60,"Out here. We know the value of hard work and perseverance. We reap what we sow. That's why would we vote this year? It won't be for a party. It'll be for our country, and our communities. That's weird. Cuz it's meant to divide us. It for what we have in common as American. We've been living through hard times. But if we come together and start now delete book this year. It'll be for a future that works. For all of us to repair within broken. Do reinvest with been forgotten. To build something better for all of us this year. It will be for Joe Biden. Jill, Biden.",0.9845804572105408
PRES_BIDEN_PAUL_60,"It was wonderful. Really. My daughter was working in our plan was for her to eventually take over 23% and salt. We were kind of weird for me and for my neighbor's, his subsidies are trying to cover up what a mess. He's made of farm policy. I don't think he cares about what happens to the farmers.And get us back on track.",0.9770599007606506
PRES_BIDEN_POLICE_MISCONDUCT_15,Joe Biden. We have to tackle police misconduct is long overdue as present. I'll make a plan to hold officers accountable when they abused their power. That's my commitment to you. That's why I approve this message.,0.9087986350059509
PRES_BIDEN_PORSCHE_TAYLOR_60,"You need to vote early and vote like your life. Depends on my name. Is Portia Taylor. The owner of black rose ride. We didn't want to wait until the last. To cast our vote in order for us to save our civil liberties, women's reproductive rights in this country to save the strides made for lgbtq. There is no question. The black community has tremendous power in our boat. When you think of what I asked as his went through. It's shameful. My girls and it's no different than providing. I approve this message.",0.9864304661750793
PRES_BIDEN_POWERFUL_VOICES_60,"Voices for justice in recent weeks and months and Doc Rivers, the basketball coach choking back tears. When he said, we're the ones getting killed. This country. I think about what it takes for a black person to love America. That is a deep love for this country that has for far too long. Never been recognized, we can undo, what has been done. We can't go back. We can do much better. If we cannot and will not walk away from Our obligation to face the Reckoning on racial Justice in this country as president. That's precisely what I will do. I'm ready to fight for you and for our nation everyday, I'm Joe Biden and I approve this message.",0.962907075881958
PRES_BIDEN_REAL_PLAN_15,I'm Joe Biden. We need a real man.,0.7194330096244812
PRES_BIDEN_SERMON_60,"I was in carpets platform around fighting for civil rights, a platform around athlete and a platform around job creation and job protection. I felt like it was viable because he's already proven to be able to do that. Kind of work. Joe Biden is Karen. He is empathetic. I like his transparency is a unifier. His leadership is used to elevate and Empower people is no doubt that he is the best person for the job.",0.9596129655838013
PRES_BIDEN_SILENCE_HIM,"It's going to disappear one day. It's like a miracle. It will disappear if it's true. And you had, it is what it is. I'm waiting for a criminal Healthcare. I'm Joe Biden and I approve this message.",0.9568566083908081
PRES_BIDEN_SILENCE_HIM_CLIMATE_CHANGE,"All of this with the global warming. And that, that is a lot of, it's a hoax. It was getting cooler. You just watch how many environmental if you had. Some people don't understand. I'm Joe Biden and I approve this message.",0.930063009262085
PRES_BIDEN_STAND_TOGETHER,"After the murders of George, Floyd breonna Taylor, and to many others, we saw that people of every race and geographical region for willing to stand together, joining arms to say black lives matter. Joe, and I are committed to progress and to making sure our communities are safe, that police are held accountable for their actions and that we restore the soul of our nation. We all together, can fix this.",0.9549353718757629
PRES_BIDEN_TEAGUE_60,"We just decided we're going to do we have to do the safety first. Heard that Trump was going to end the AC on the Affordable Care Act, Like, it was a personal attack. Our family for pre-existing conditions, just like it is for us because the people of this nation, And I approve this message.",0.991142749786377
PRES_BIDEN_THE_BLACK_BALLOT_60,"At the heart of America's Democratic process are black women. They make up only about seven and a half percent of the electorate, but they are the most reliable voting Bloc in the United States that loyalty was birth 100 years ago during the women's suffrage movement when the 19th Amendment passed giving women, the right to vote. The majority of black women had to wake decades to exercise that right. Even today, there voting power, does not always translate outside the voting booth black women make up 10% of the low-wage Work. Force Base, higher rates of police brutality and suffer from Health, disparities exacerbated by covid-19, but former president and Democratic Presidential nominee, Joe Biden is hoping to change that his agenda includes education, housing and Healthcare initiatives. All aimed at creating generational, wealth for African Americans were more comprehensive coverage of all things politics. Check out the black ballot at newsone.com. I'm Joe Biden. And I approve this message.",0.9699782133102417
PRES_BIDEN_THE_SOUL_OF_THE_NATION_60,"I started this campaign saying were in the battle for the soul of the nation. I believe that even more deeply today. We are what we stand for. Maybe most importantly, who we are going to be. It's all its take this opportunity to leave. Time United Country come together as a nation, but I can't do it without you. So I'm asking for your vote. We need to remember. This is the United States of America.I'm Joe Biden and I approve this message.",0.9775018692016602
PRES_BIDEN_TRANSPORTATION_INDUSTRY,The transportation industry is the backbone of the American economy. Push it down the road to make a mortgage payment. He will fight for you and care about you the little guy.,0.9264650344848633
PRES_BIDEN_UNDER_CONTROL_15,"Trump failed. You want as president? I'll make a plan to get the virus under control, but I can't do it without you. So I'm asking for you. That's why I approve this message.",0.9613796472549438
PRES_BIDEN_UP_TO_US,"This election will decide the rights of Americans for years to come. So it's up to us each and everyone of us to use every tool. We have to fight for ourselves and our family. When we vote things change, when we vote things get better and we can have an economy that works for working, Family Farm, Harris, and I'm asking you to vote for Joe, Biden, Joe Biden. And I approve this message.",0.9592790603637695
PRES_BIDEN_UPRECEDENTED_TIME_60,"We are living in an unprecedented time. In our nation's history, too. Many people are feeling left out and on her, they don't trust their government to protect them and I've been traveling around the country listening to you worried about the health of your children of your parents. If your family right now, our nation is at stake and I wanted you to hear directly from me. I want you to know that Joe and I see you. I want you to know that we will always tell you the truth. We will always fight. We will fight every single day for your family and their safety, but we need your help. I'm asking for your support on a Ledge and I'm asking for your vote together. We can make progress together. We will build back our nation better than before.",0.9666936993598938
PRES_BIDEN_VOTE_EARLY_ABSENTEE_MI_15,Did you know you can vote early this year if you have an office drop boxes?,0.8974171280860901
PRES_BIDEN_VOTE_EARLY_AZ,"Arizona, you can vote early in person until October 30th. If you have a mail ballot, return it as soon as possible at an early voting location, Dropbox, or election day voting location in York County, early voting location for more information.",0.9697837829589844
PRES_BIDEN_VOTE_EARLY_AZ_15,"Arizona, you can vote early in person until October 30th, to find an early voting location near you remember to Joe Biden, and I approve this message.",0.9321049451828003
PRES_BIDEN_VOTE_EARLY_FL,"Florida. Did, you know, you can vote early this year? You can vote by mail or early in person. Whatever works best for your schedule. Go to iwillvote.com FL to find out where to vote early in person at both sites. Remember to bring your photo ID. For more information call. 1833 s l a I'm Joe Biden and I approve this message.",0.9667015075683594
PRES_BIDEN_VOTE_EARLY_FL_15,"Florida. You can vote early this year by mail, or in person, to find out where to vote early in person. Go to iwillvote.com. SL. Remember to bring your photo ID with you? I'm Joe Biden and I approve this message.",0.9462581872940063
PRES_BIDEN_VOTE_EARLY_GA,"Did you know, you can vote early this year? You can vote early in person at any early voting location in your county. The last day to vote. Early is October 30th. Go to iwillvote.com to see where you can vote early now. Remember to bring a photo ID. For more information call 1 8 8 7 3 0 5 8 1 6 1 8 8 7 3 0 5 8 16 through this message.",0.9566549062728882
PRES_BIDEN_VOTE_EARLY_GA_15,"You can vote early at an early voting location in your county until October 30th, 02.",0.9135962724685669
PRES_BIDEN_VOTE_EARLY_MI,"Did you know you can vote early this year? If you have an absentee ballot, return it in person as soon as possible to your city or Township Clerk Office, one of their official drop boxes or any early voting site is November 2nd. To find out where to vote early in. Personal.com for more information call. I'm Joe Biden and I approve this message.",0.9680362343788147
PRES_BIDEN_VOTE_EARLY_MI_15,Did you know you can vote early this year the last day to vote. Early is November 2nd? To find out where to vote early in person. Go to iwillvote.com Mi.,0.9761179685592651
PRES_BIDEN_VOTE_EARLY_NC,"North Carolina, did you know, you can vote early this year? You can register and vote at the same time. A person is October. 31st. So, go to, I will vote to find an early vote. For more information for MC. Joe Biden.",0.9379428625106812
PRES_BIDEN_VOTE_EARLY_NC_15,"You can same day register and vote at any early voting site in your county. The last day to vote, early is October 31st. So make plans to vote, and I'm Joe Biden. And I approve this message.",0.920890212059021
PRES_BIDEN_VOTE_EARLY_NV,"Did you know all registered nevadans received an absentee ballot? If you were voting by mail return, your absentee ballot as soon as possible at your local clerk's office drop box. The last day to vote early in person is October 30th. So make your plan to vote today. Go to vote.com to find out why I approve this message.",0.9582681059837341
PRES_BIDEN_VOTE_EARLY_NV_15,"Return, your absentee ballot as soon as possible until I calm.",0.788020133972168
PRES_BIDEN_VOTE_EARLY_WI,"Wisconsin, during early voting, early voting site until October 30th, if you're already registered the last date of November 1st. So, go to iwillvote.com to see where you can vote early. Now, remember to bring a photo ID and proof of residency for 3232 Joe Biden. And I approve this message.",0.9225627779960632
PRES_BIDEN_VOTE_EARLY_WI_15,Or government register and vote at an early voting site until October 31st for more information. I'm Joe Biden. And I,0.8583781123161316
PRES_BIDEN_VOTERS_60_SP,"Is the bus go round and round.We did it. Call, Joe White.",0.927666962146759
PRES_BIDEN_VOTING_BY_MAIL_PA,"Voting by mail. Cheers one, simple, but important thing you should know, you must put your ballot in the secrecy envelope, before the vote count in the secrecy envelope, to make sure your vote counts for today.",0.9495446681976318
PRES_BIDEN_VOTING_BY_MAIL_PA_15,"If you are voting by mail, please seal, your ballot in the secrecy, envelope, before returning, it return your ballot today. I'm Joe Biden and I approve this message.",0.9738860130310059
PRES_BIDEN_WANDA,"American, should I have been? We need someone who's going to believe in someone to believe in.",0.9116052389144897
PRES_BIDEN_YOUR_VOTE,Your vote is your voice. The American dream belongs to all of us. I'm Joe Biden and I approve this message.,0.9785138964653015
PRES_BIDEN_YOUR_VOTE_60,Your vote is your voice. The American dream salons to all of us. We have to choose between change and more of the same. I'm Joe Biden and I approve this message.,0.9873268008232117
PRES_BIDEN&DNC_CHARACTER_OF_THIS_COUNTRY_60_SP,"biggest, since the start of theWhat is on the balladeer is the character. This country pieces honor respect, treated people with dignity. Making sure that everyone has an even chance, and I'm going to make sure you get that. I'm Joe Biden. And I approve this message.",0.9499688148498535
PRES_BIDEN&DNC_HAD_ENOUGH,"We've done a great job. More massive layoffs. The disinfectant with nuts about 400,000 small, business has gone forever. Millions out of work. I wanted to always play it down. Loved ones. Forced to say goodbye over a phone, over 200,000 Americans dead. Great job at enough. I'm Joe Biden and I approve this message.",0.9353311657905579
PRES_BIDEN&DNC_NOT_A_TEST_60_SP,I'm Joe Biden and I approve. This message is one person with the new cases in a single day. Very little impact on young people.Confia en que era La Carreta. Coronavirus porque es. Todo es una prueba. A trump.,0.9224532842636108
PRES_BIDEN&DNC_REGISTER_TO_VOTE,"This is an important election announcement, coming presidential election, right now. Thank you for this message.",0.8498615026473999
PRES_BLUETX_ADDICTION,"I have struggled with addiction. I didn't know how to calm the feelings of Shame. Addiction is so isolating use like a lot of people, like a lot of people, you know, at home, had a drug problem. He's fixed it. He's worked on it and I'm proud of them. After carrying around so much shame. I would have loved to have heard that. That's the kind of, man. I want to be my president.",0.9549885988235474
PRES_BOLDPAC_DARREN_G_MIRE_60,"This is Darren. My present of gold. This is the most important election of your vote is crucial to our future success with the black Organization for leadership development and candidates for President, Joseph Biden and Kamala Harris, Senator, Adrian Perkins US Representative 2nd District CentraCare Richmond District Attorney. Keevil Andrew Supreme Court civil district court Division, division, Jacksonville District Court division. Election day is Tuesday, November 3rd and October 27th. Please go out and exercise your right to vote.Paper by the black Organization for leadership development pack.",0.9599342346191406
PRES_BVPA_TIME'S_UP_15,Look at my African-American over here. Look at him. Are you the greatest? We're not your African Americans. Donald Trump's time is up. It's time to vote. The election is now like a responsible for the content of this advertising.,0.9317231178283691
PRES_CFGACTION_THIS_CHAIR,"If fighting is electric, this chair becomes his butt sitting. Just two miles away in the early signs of recovery Dead with chillit. She just needs a signature your folks for Vice President Biden.",0.9102376103401184
PRES_CTDTP_ANTIFA,"Antifa. Ideas ideas, don't wreck, police cars, ideas. Don't burn car dealerships cars, assault and murder law-abiding. Citizen or bring whole cities to their knees. Threat is real and Must Be Stopped. If Joe Biden can't see the danger. He can't lead America the committee to defend the president paid for and is responsible for the content of this advertising.",0.9508427381515503
PRES_FFPAC_AMERICAN_MOMENT,"This present is the first step. I will take weed to get control the virus. That is ruined so many lies. What would Joe Biden do to beat covid? Double testing site. So we can safely reopen manufacturer PPE here in America. Restore the White House, pandemic office, save the Affordable Care Act and protections for pre-existing conditions. Not a partisan moment. This must be an American moment if it backs responsible for the content.",0.9355968236923218
PRES_FFPAC_WE_CAN'T_DO_FOUR_MORE_YEARS,It's going to disappear one day. It's like a miracle. It will disappear. I wanted to always play it down. I still like playing it down. People slow the testing down. A 5-pack is responsible for the content of this app.,0.9795917868614197
PRES_FFPAC_WINNING,I need to finish this. Running. That's backpack. It was bought.,0.9108861684799194
PRES_GREATAMERICAPAC_FRACKING_LIARS,I'm in favor of banning fracking fuels including coal and fracking in a ministration know. I read America pack is responsible for the content of this message.,0.8922526836395264
PRES_INDEPENDENCEUSA__STRONG_SP,I would listen to The Scientist is going to Joe Biden.,0.823743462562561
PRES_INDEPENDENCEUSA_BLOCKED_SP,,NA
PRES_INDEPENDENCEUSA_BRING_THIS_HOME,"President Barack Obama and Miami fighting for Joe, Biden and Kamala Harris. Are going to be. Independence, USA package responsible for the content of this at.",0.9797540307044983
PRES_INDEPENDENCEUSA_CORONAVIRUS_TX_SP,Joe Biden.,0.5679433345794678
PRES_INDEPENDENCEUSA_CUT_TAXES,"How do you know Joe Biden will cut taxes? Because he's done it as Vice President. Joe Biden took the lead working with Republicans to extend over eight hundred and fifty billion dollars in tax cuts and lowering State saving. The average family about $3,000 a year, has president tax cuts for the middle class and help for small businesses and Florida's tourism industry to reopen and Leadership to put the middle class. First Independence, USA pack is responsible for the content of this advertise.",0.9662745594978333
PRES_INDEPENDENCEUSA_LAST_3_YEARS_SP,33 million American citizens living in Puerto Rico.,0.9663957357406616
PRES_INDEPENDENCEUSA_MANNY_DIAZ_SP,,NA
PRES_INDEPENDENCEUSA_REBUILD_THE_ECONOMY,"How would Joe Biden rebuild the economy invest in ports roads and bridges more high-speed Broadband up $15 minimum wage when the trade war and rebuilt, manufacturing tax cuts for the middle class, invest in the Auto industry and make by American on National Guards with Joe Biden, will build back that and I wish you a safe.",0.9415099024772644
PRES_INDEPENDENCEUSA_STILL_IGNORING_THE_FACTS,"Sizes in 38 states to levels, not seen since July. Over 220,000 dead. Infected cases spiking again in Florida has his own medical experts, say pack is responsible for the content of the sad.",0.9391182065010071
PRES_INDEPENDENCEUSA_STILL_IGNORING_THE_FACTS_EL_PASO,"Hospitalizations in El Paso, tripling. Over the last two weeks. Donald Trump is still ignoring the facts. It's over 220,000 dead. Infected cases. Biking again in Texas has his own medical experts. Had enough contact to the saint.",0.9529325366020203
PRES_INDEPENDENCEUSA_STILL_IGNORING_THE_FACTS_OH,"Rises in 38 states to levels. Not seen since July. Donald Trump is still ignoring the facts. It's over 220,000 dead, infected cases, biking. Again, in Ohio while Trump bashes his own medical experts, had enough.",0.9257380962371826
PRES_INDEPENDENCEUSA_THEY_ARE_SP,I think I'm going to pay you real song.,0.6039608716964722
PRES_INDEPENDENCEUSA_WHAT_THIS_COUNTRY_CAN_BE,"President Barack Obama vote for Biden Harris. Independence, USA package responsible for the content of this.",0.9845823645591736
PRES_INDEPENDENCEUSA&SOMOSPAC_OUR_HISTORY_60_SP,Who is Trattoria Pizzeria by Cynthia player? Movies of President. S a n c h. E s o m e s s e r.,0.6764365434646606
PRES_INDEPENDENCEUSAPAC_NEWSPAPERS_REPORT,"Newspapers report on Trump holds rally coronavirus cases surge in his weight and it's happening across our state hospitals are without needed, medical supplies again, and the president offers rounds instead of a plan for us. That means more covid, cases, lost jobs, and our economy, even more by his chaos Independence. USA pack is responsible for the content of this.",0.9686009287834167
PRES_LINCOLNPROJECT_MOURNING_IN_FLORIDA_60,"There's morning in Florida today. Hundreds of thousands of Americans have died from a deadly virus. Donald Trump ignored praising China's response instead of heeding the warnings, then blaming them to cover his own failures with the economy. In shambles. People across Florida are still out of work for one of the worst economies and decades this afternoon, millions of Americans will apply for unemployment in with their savings run out. Many are giving up. Hope the millions worried that a loved one. Won't survive covid-19 in Florida and under the leadership of Donald Trump. Our state is weaker and sicker and poorer. And now if we have another four years like this, will there even be an America? The Lincoln project is responsible for the content of this advertising.",0.9702778458595276
